SalesRecordID,WeekStartDate,StoreID,ProductID,SupplierID,RecordType,Units,ListUnitPrice,DiscountRate,GrossSales,DiscountAmount,NetSales,UnitCost,CostOfGoodsSold,GrossProfit,PromotionName,BasketCount
SL000185,2026-02-23,ST003,PR035,SUP006,Sale,47,39.98,0.107,1879.06,200.98,1678.08,28.17,1323.99,354.09,Month-end Essentials,25
SL000186,2026-02-23,ST003,PR036,SUP011,Sale,31,35.81,0.0893,1110.11,99.15,1010.96,22.77,705.87,305.09,Month-end Essentials,22
SL000187,2026-02-23,ST003,PR037,SUP003,Sale,23,69.4,0.0848,1596.2,135.3,1460.9,46.1,1060.3,400.6,Month-end Essentials,14
SL000188,2026-02-23,ST003,PR038,SUP004,Sale,43,109.85,0.0,4723.55,0.0,4723.55,78.71,3384.53,1339.02,No promotion,30
SL000189,2026-02-23,ST003,PR039,SUP004,Sale,42,31.9,0.0,1339.8,0.0,1339.8,20.43,858.06,481.74,No promotion,25
SL000190,2026-02-23,ST003,PR040,SUP010,Sale,42,39.24,0.0839,1648.08,138.24,1509.84,26.26,1102.92,406.92,Store Manager Markdown,36
SL000191,2026-02-23,ST003,PR041,SUP010,Sale,29,33.05,0.0,958.45,0.0,958.45,20.99,608.71,349.74,No promotion,23
SL000192,2026-02-23,ST003,PR042,SUP004,Sale,37,75.26,0.0,2784.62,0.0,2784.62,52.42,1939.54,845.08,No promotion,26
SL000193,2026-02-23,ST003,PR043,SUP010,Sale,27,28.51,0.0,769.77,0.0,769.77,18.8,507.6,262.17,No promotion,15
SL000194,2026-02-23,ST003,PR044,SUP004,Sale,22,120.75,0.0,2656.5,0.0,2656.5,84.1,1850.2,806.3,No promotion,16
SL000195,2026-02-23,ST003,PR045,SUP010,Sale,18,43.49,0.0,782.82,0.0,782.82,26.98,485.64,297.18,No promotion,12
SL000196,2026-02-23,ST003,PR046,SUP011,Sale,28,37.72,0.0,1056.16,0.0,1056.16,23.12,647.36,408.8,No promotion,16
SL000197,2026-02-23,ST003,PR047,SUP004,Sale,23,49.13,0.0,1129.99,0.0,1129.99,31.69,728.87,401.12,No promotion,17
SL000198,2026-02-23,ST003,PR048,SUP011,Sale,36,44.32,0.0898,1595.52,143.23,1452.29,27.61,993.96,458.33,Store Manager Markdown,32
SL000199,2026-02-23,ST003,PR049,SUP010,Sale,17,37.49,0.0,637.33,0.0,637.33,24.17,410.89,226.44,No promotion,11
SL000200,2026-02-23,ST003,PR050,SUP004,Sale,33,24.82,0.0,819.06,0.0,819.06,17.41,574.53,244.53,No promotion,28
SL000201,2026-02-23,ST003,PR051,SUP005,Sale,29,55.28,0.0,1603.12,0.0,1603.12,35.6,1032.4,570.72,No promotion,24
SL000202,2026-02-23,ST003,PR052,SUP005,Sale,25,57.7,0.0,1442.5,0.0,1442.5,36.69,917.25,525.25,No promotion,20
SL000203,2026-02-23,ST003,PR053,SUP005,Sale,29,39.93,0.0,1157.97,0.0,1157.97,24.38,707.02,450.95,No promotion,22
SL000204,2026-02-23,ST003,PR054,SUP011,Sale,26,37.36,0.0,971.36,0.0,971.36,23.37,607.62,363.74,No promotion,19
SL000205,2026-02-23,ST003,PR055,SUP011,Sale,44,34.37,0.0,1512.28,0.0,1512.28,22.48,989.12,523.16,No promotion,29
SL000206,2026-02-23,ST003,PR056,SUP005,Sale,20,70.62,0.0,1412.4,0.0,1412.4,44.48,889.6,522.8,No promotion,14
SL000207,2026-02-23,ST003,PR057,SUP005,Sale,27,58.64,0.0,1583.28,0.0,1583.28,37.07,1000.89,582.39,No promotion,14
SL000208,2026-02-23,ST003,PR058,SUP011,Sale,19,46.17,0.0,877.23,0.0,877.23,27.63,524.97,352.26,No promotion,10
SL000209,2026-02-23,ST003,PR059,SUP005,Sale,22,44.12,0.0,970.64,0.0,970.64,29.07,639.54,331.1,No promotion,16
SL000210,2026-02-23,ST003,PR060,SUP011,Sale,16,96.02,0.0,1536.32,0.0,1536.32,58.63,938.08,598.24,No promotion,14
SL000211,2026-02-23,ST003,PR061,SUP011,Sale,15,23.66,0.0732,354.9,25.96,328.94,13.87,208.05,120.89,Store Manager Markdown,9
SL000212,2026-02-23,ST003,PR062,SUP003,Sale,62,34.8,0.0,2157.6,0.0,2157.6,25.22,1563.64,593.96,No promotion,35
SL000213,2026-02-23,ST003,PR063,SUP003,Sale,54,36.77,0.0,1985.58,0.0,1985.58,26.76,1445.04,540.54,No promotion,40
SL000214,2026-02-23,ST003,PR064,SUP009,Sale,40,50.0,0.0,2000.0,0.0,2000.0,33.68,1347.2,652.8,No promotion,23
SL000215,2026-02-23,ST003,PR065,SUP009,Sale,35,43.97,0.0,1538.95,0.0,1538.95,30.4,1064.0,474.95,No promotion,30
SL000216,2026-02-23,ST003,PR066,SUP009,Sale,55,30.07,0.0,1653.85,0.0,1653.85,20.95,1152.25,501.6,No promotion,46
SL000217,2026-02-23,ST003,PR067,SUP009,Sale,33,32.29,0.0,1065.57,0.0,1065.57,21.78,718.74,346.83,No promotion,25
SL000218,2026-02-23,ST003,PR068,SUP011,Sale,63,24.99,0.0,1574.37,0.0,1574.37,15.4,970.2,604.17,No promotion,41
SL000219,2026-02-23,ST003,PR069,SUP011,Sale,59,25.34,0.0,1495.06,0.0,1495.06,15.73,928.07,566.99,No promotion,33
SL000220,2026-02-23,ST003,PR070,SUP003,Sale,36,65.74,0.0,2366.64,0.0,2366.64,44.27,1593.72,772.92,No promotion,21
SL000221,2026-02-23,ST003,PR071,SUP011,Sale,36,29.82,0.0,1073.52,0.0,1073.52,18.49,665.64,407.88,No promotion,26
SL000222,2026-02-23,ST003,PR072,SUP011,Sale,35,28.69,0.0,1004.15,0.0,1004.15,17.7,619.5,384.65,No promotion,31
SL000223,2026-02-23,ST003,PR073,SUP003,Sale,34,46.87,0.0,1593.58,0.0,1593.58,32.46,1103.64,489.94,No promotion,27
SL000224,2026-02-23,ST003,PR074,SUP009,Sale,23,37.88,0.0,871.24,0.0,871.24,24.19,556.37,314.87,No promotion,13
SL000225,2026-02-23,ST003,PR075,SUP003,Sale,25,49.55,0.0,1238.75,0.0,1238.75,32.1,802.5,436.25,No promotion,14
SL000226,2026-02-23,ST003,PR076,SUP011,Sale,40,29.62,0.0,1184.8,0.0,1184.8,18.16,726.4,458.4,No promotion,31
SL000227,2026-02-23,ST003,PR077,SUP011,Sale,35,19.88,0.0,695.8,0.0,695.8,12.08,422.8,273.0,No promotion,24
SL000228,2026-02-23,ST004,PR001,SUP001,Sale,96,84.8,0.1121,8140.8,912.44,7228.36,62.91,6039.36,1189.0,Month-end Essentials,67
SL000229,2026-02-23,ST004,PR002,SUP001,Sale,65,43.64,0.1014,2836.6,287.63,2548.97,30.89,2007.85,541.12,Month-end Essentials,54
SL000230,2026-02-23,ST004,PR003,SUP001,Sale,34,49.44,0.0933,1680.96,156.84,1524.12,34.89,1186.26,337.86,Month-end Essentials,22
SL000231,2026-02-23,ST004,PR004,SUP008,Sale,59,70.43,0.1039,4155.37,431.56,3723.81,53.56,3160.04,563.77,Month-end Essentials,36
SL000232,2026-02-23,ST004,PR006,SUP012,Sale,63,95.69,0.0706,6028.47,425.34,5603.13,77.3,4869.9,733.23,Month-end Essentials,38
SL000233,2026-02-23,ST004,PR007,SUP012,Sale,52,19.41,0.0693,1009.32,69.97,939.35,12.87,669.24,270.11,Month-end Essentials,35
SL000234,2026-02-23,ST004,PR008,SUP012,Sale,47,17.89,0.1003,840.83,84.33,756.5,12.48,586.56,169.94,Month-end Essentials,27
SL000235,2026-02-23,ST004,PR009,SUP011,Sale,37,73.66,0.073,2725.42,199.0,2526.42,53.72,1987.64,538.78,Month-end Essentials,22
SL000236,2026-02-23,ST004,PR010,SUP012,Sale,45,24.39,0.0948,1097.55,104.1,993.45,15.82,711.9,281.55,Month-end Essentials,29
SL000237,2026-02-23,ST004,PR011,SUP012,Sale,43,25.34,0.1025,1089.62,111.71,977.91,16.94,728.42,249.49,Month-end Essentials,34
SL000238,2026-02-23,ST004,PR012,SUP011,Sale,32,38.41,0.1169,1229.12,143.63,1085.49,23.72,759.04,326.45,Month-end Essentials,28
SL000239,2026-02-23,ST004,PR013,SUP011,Sale,51,39.78,0.0735,2028.78,149.09,1879.69,27.52,1403.52,476.17,Month-end Essentials,38
SL000240,2026-02-23,ST004,PR014,SUP008,Sale,32,29.98,0.0712,959.36,68.35,891.01,20.79,665.28,225.73,Month-end Essentials,23
SL000241,2026-02-23,ST004,PR015,SUP002,Sale,79,37.4,0.0,2954.6,0.0,2954.6,28.83,2277.57,677.03,No promotion,50
SL000242,2026-02-23,ST004,PR016,SUP002,Sale,59,37.89,0.0,2235.51,0.0,2235.51,29.44,1736.96,498.55,No promotion,31
SL000243,2026-02-23,ST004,PR017,SUP002,Sale,47,49.25,0.0,2314.75,0.0,2314.75,36.91,1734.77,579.98,No promotion,32
SL000244,2026-02-23,ST004,PR018,SUP002,Sale,35,108.97,0.0802,3813.95,305.93,3508.02,90.8,3178.0,330.02,Store Manager Markdown,26
SL000245,2026-02-23,ST004,PR019,SUP002,Sale,32,80.21,0.0582,2566.72,149.41,2417.31,63.28,2024.96,392.35,Store Manager Markdown,27
SL000246,2026-02-23,ST004,PR020,SUP007,Sale,47,90.38,0.0,4247.86,0.0,4247.86,73.67,3462.49,785.37,No promotion,28
SL000247,2026-02-23,ST004,PR021,SUP007,Sale,56,67.54,0.0,3782.24,0.0,3782.24,50.48,2826.88,955.36,No promotion,34
SL000248,2026-02-23,ST004,PR022,SUP002,Sale,47,43.08,0.0,2024.76,0.0,2024.76,29.87,1403.89,620.87,No promotion,26
SL000249,2026-02-23,ST004,PR023,SUP007,Sale,40,39.85,0.0,1594.0,0.0,1594.0,27.49,1099.6,494.4,No promotion,26
SL000250,2026-02-23,ST004,PR027,SUP006,Sale,48,44.61,0.098,2141.28,209.76,1931.52,31.65,1519.2,412.32,Month-end Essentials,28
SL000251,2026-02-23,ST004,PR028,SUP006,Sale,31,37.93,0.0911,1175.83,107.1,1068.73,24.91,772.21,296.52,Month-end Essentials,26
SL000252,2026-02-23,ST004,PR029,SUP006,Sale,34,55.23,0.1069,1877.82,200.8,1677.02,37.81,1285.54,391.48,Month-end Essentials,29
SL000253,2026-02-23,ST004,PR030,SUP003,Sale,32,80.57,0.0816,2578.24,210.38,2367.86,52.74,1687.68,680.18,Month-end Essentials,20
SL000254,2026-02-23,ST004,PR031,SUP006,Sale,39,59.79,0.076,2331.81,177.13,2154.68,42.94,1674.66,480.02,Month-end Essentials,26
SL000255,2026-02-23,ST004,PR032,SUP006,Sale,34,64.52,0.0963,2193.68,211.35,1982.33,46.19,1570.46,411.87,Month-end Essentials,24
SL000256,2026-02-23,ST004,PR034,SUP003,Sale,21,73.4,0.1054,1541.4,162.51,1378.89,50.79,1066.59,312.3,Month-end Essentials,15
SL000257,2026-02-23,ST004,PR035,SUP006,Sale,57,39.98,0.063,2278.86,143.49,2135.37,28.29,1612.53,522.84,Month-end Essentials,44
SL000258,2026-02-23,ST004,PR038,SUP004,Sale,33,109.85,0.0,3625.05,0.0,3625.05,79.56,2625.48,999.57,No promotion,21
SL000259,2026-02-23,ST004,PR039,SUP004,Sale,40,31.9,0.0,1276.0,0.0,1276.0,20.32,812.8,463.2,No promotion,28
SL000260,2026-02-23,ST004,PR040,SUP010,Sale,36,39.24,0.0,1412.64,0.0,1412.64,26.24,944.64,468.0,No promotion,25
SL000261,2026-02-23,ST004,PR041,SUP010,Sale,42,33.05,0.0,1388.1,0.0,1388.1,20.96,880.32,507.78,No promotion,24
SL000262,2026-02-23,ST004,PR042,SUP004,Sale,30,75.26,0.0,2257.8,0.0,2257.8,52.29,1568.7,689.1,No promotion,19
SL000263,2026-02-23,ST004,PR043,SUP010,Sale,18,28.51,0.0,513.18,0.0,513.18,19.02,342.36,170.82,No promotion,13
SL000264,2026-02-23,ST004,PR046,SUP011,Sale,24,37.72,0.0,905.28,0.0,905.28,22.95,550.8,354.48,No promotion,20
SL000265,2026-02-23,ST004,PR047,SUP004,Sale,21,49.13,0.0,1031.73,0.0,1031.73,31.65,664.65,367.08,No promotion,12
SL000266,2026-02-23,ST004,PR048,SUP011,Sale,24,44.32,0.0,1063.68,0.0,1063.68,27.39,657.36,406.32,No promotion,14
SL000267,2026-02-23,ST004,PR050,SUP004,Sale,25,24.82,0.0,620.5,0.0,620.5,17.2,430.0,190.5,No promotion,18
SL000268,2026-02-23,ST004,PR051,SUP005,Sale,26,55.28,0.0,1437.28,0.0,1437.28,34.78,904.28,533.0,No promotion,17
SL000269,2026-02-23,ST004,PR052,SUP005,Sale,21,57.7,0.068,1211.7,82.37,1129.33,36.75,771.75,357.58,Store Manager Markdown,15
SL000270,2026-02-23,ST004,PR053,SUP005,Sale,21,39.93,0.0,838.53,0.0,838.53,24.14,506.94,331.59,No promotion,12
SL000271,2026-02-23,ST004,PR054,SUP011,Sale,27,37.36,0.0,1008.72,0.0,1008.72,22.75,614.25,394.47,No promotion,15
SL000272,2026-02-23,ST004,PR055,SUP011,Sale,25,34.37,0.0,859.25,0.0,859.25,22.29,557.25,302.0,No promotion,20
SL000273,2026-02-23,ST004,PR056,SUP005,Sale,24,70.62,0.0,1694.88,0.0,1694.88,44.95,1078.8,616.08,No promotion,16
SL000274,2026-02-23,ST004,PR057,SUP005,Sale,18,58.64,0.0,1055.52,0.0,1055.52,36.91,664.38,391.14,No promotion,12
SL000275,2026-02-23,ST004,PR058,SUP011,Sale,15,46.17,0.0,692.55,0.0,692.55,28.03,420.45,272.1,No promotion,9
SL000276,2026-02-23,ST004,PR059,SUP005,Sale,24,44.12,0.0,1058.88,0.0,1058.88,29.82,715.68,343.2,No promotion,14
SL000277,2026-02-23,ST004,PR062,SUP003,Sale,45,34.8,0.0,1566.0,0.0,1566.0,25.49,1147.05,418.95,No promotion,28
SL000278,2026-02-23,ST004,PR062,SUP003,Return,-1,34.8,0.0,-34.8,-0.0,-34.8,25.49,-25.49,-9.31,No promotion,-1
SL000279,2026-02-23,ST004,PR063,SUP003,Sale,38,36.77,0.0,1397.26,0.0,1397.26,27.13,1030.94,366.32,No promotion,24
SL000280,2026-02-23,ST004,PR064,SUP009,Sale,34,50.0,0.0,1700.0,0.0,1700.0,33.28,1131.52,568.48,No promotion,30
SL000281,2026-02-23,ST004,PR065,SUP009,Sale,34,43.97,0.0,1494.98,0.0,1494.98,30.27,1029.18,465.8,No promotion,30
SL000282,2026-02-23,ST004,PR066,SUP009,Sale,50,30.07,0.0,1503.5,0.0,1503.5,21.24,1062.0,441.5,No promotion,34
SL000283,2026-02-23,ST004,PR067,SUP009,Sale,29,32.29,0.0,936.41,0.0,936.41,22.12,641.48,294.93,No promotion,17
SL000284,2026-02-23,ST004,PR068,SUP011,Sale,43,24.99,0.0,1074.57,0.0,1074.57,15.43,663.49,411.08,No promotion,23
SL000285,2026-02-23,ST004,PR069,SUP011,Sale,45,25.34,0.0,1140.3,0.0,1140.3,15.73,707.85,432.45,No promotion,32
SL000286,2026-02-23,ST004,PR070,SUP003,Sale,18,65.74,0.0,1183.32,0.0,1183.32,44.8,806.4,376.92,No promotion,14
SL000287,2026-02-23,ST004,PR071,SUP011,Sale,28,29.82,0.0,834.96,0.0,834.96,18.29,512.12,322.84,No promotion,19
SL000288,2026-02-23,ST004,PR072,SUP011,Sale,26,28.69,0.0797,745.94,59.46,686.48,18.16,472.16,214.32,Store Manager Markdown,16
SL000289,2026-02-23,ST004,PR073,SUP003,Sale,40,46.87,0.0,1874.8,0.0,1874.8,32.62,1304.8,570.0,No promotion,26
SL000290,2026-02-23,ST004,PR074,SUP009,Sale,27,37.88,0.0,1022.76,0.0,1022.76,24.17,652.59,370.17,No promotion,19
SL000291,2026-02-23,ST004,PR076,SUP011,Sale,30,29.62,0.0,888.6,0.0,888.6,18.34,550.2,338.4,No promotion,22
SL000292,2026-02-23,ST004,PR077,SUP011,Sale,34,19.88,0.0,675.92,0.0,675.92,11.96,406.64,269.28,No promotion,23
SL000293,2026-02-23,ST005,PR001,SUP001,Sale,152,84.8,0.088,12889.6,1134.24,11755.36,62.5,9500.0,2255.36,Month-end Essentials,84
SL000294,2026-02-23,ST005,PR002,SUP001,Sale,81,43.64,0.1211,3534.84,428.05,3106.79,30.8,2494.8,611.99,Month-end Essentials,43
SL000295,2026-02-23,ST005,PR003,SUP001,Sale,49,49.44,0.0759,2422.56,183.85,2238.71,34.93,1711.57,527.14,Month-end Essentials,31
SL000296,2026-02-23,ST005,PR004,SUP008,Sale,103,70.43,0.0931,7254.29,675.38,6578.91,54.18,5580.54,998.37,Month-end Essentials,78
SL000297,2026-02-23,ST005,PR005,SUP008,Sale,66,54.46,0.0762,3594.36,274.02,3320.34,38.87,2565.42,754.92,Month-end Essentials,41
SL000298,2026-02-23,ST005,PR006,SUP012,Sale,100,95.69,0.1097,9569.0,1049.64,8519.36,75.71,7571.0,948.36,Month-end Essentials,61
SL000299,2026-02-23,ST005,PR007,SUP012,Sale,77,19.41,0.0745,1494.57,111.31,1383.26,12.93,995.61,387.65,Month-end Essentials,52
SL000300,2026-02-23,ST005,PR008,SUP012,Sale,80,17.89,0.0736,1431.2,105.27,1325.93,12.44,995.2,330.73,Month-end Essentials,57
SL000301,2026-02-23,ST005,PR009,SUP011,Sale,62,73.66,0.1086,4566.92,495.94,4070.98,53.98,3346.76,724.22,Month-end Essentials,55
SL000302,2026-02-23,ST005,PR010,SUP012,Sale,55,24.39,0.0996,1341.45,133.59,1207.86,16.19,890.45,317.41,Month-end Essentials,44
SL000303,2026-02-23,ST005,PR011,SUP012,Sale,79,25.34,0.0929,2001.86,186.02,1815.84,17.04,1346.16,469.68,Month-end Essentials,53
SL000304,2026-02-23,ST005,PR012,SUP011,Sale,49,38.41,0.1008,1882.09,189.63,1692.46,23.73,1162.77,529.69,Month-end Essentials,27
SL000305,2026-02-23,ST005,PR013,SUP011,Sale,85,39.78,0.0766,3381.3,258.94,3122.36,27.32,2322.2,800.16,Month-end Essentials,49
SL000306,2026-02-23,ST005,PR014,SUP008,Sale,83,29.98,0.0783,2488.34,194.86,2293.48,21.41,1777.03,516.45,Month-end Essentials,66
SL000307,2026-02-23,ST005,PR015,SUP002,Sale,108,37.4,0.0,4039.2,0.0,4039.2,29.04,3136.32,902.88,No promotion,80
SL000308,2026-02-23,ST005,PR016,SUP002,Sale,114,37.89,0.0,4319.46,0.0,4319.46,29.93,3412.02,907.44,No promotion,91
SL000309,2026-02-23,ST005,PR017,SUP002,Sale,69,49.25,0.0,3398.25,0.0,3398.25,37.08,2558.52,839.73,No promotion,42
SL000310,2026-02-23,ST005,PR018,SUP002,Sale,116,108.97,0.0815,12640.52,1029.8,11610.72,90.58,10507.28,1103.44,Store Manager Markdown,71
SL000311,2026-02-23,ST005,PR019,SUP002,Sale,51,80.21,0.0,4090.71,0.0,4090.71,62.19,3171.69,919.02,No promotion,29
SL000312,2026-02-23,ST005,PR020,SUP007,Sale,64,90.38,0.0,5784.32,0.0,5784.32,73.8,4723.2,1061.12,No promotion,52
SL000313,2026-02-23,ST005,PR021,SUP007,Sale,86,67.54,0.0,5808.44,0.0,5808.44,50.8,4368.8,1439.64,No promotion,52
SL000314,2026-02-23,ST005,PR022,SUP002,Sale,63,43.08,0.0,2714.04,0.0,2714.04,30.46,1918.98,795.06,No promotion,37
SL000315,2026-02-23,ST005,PR023,SUP007,Sale,59,39.85,0.0,2351.15,0.0,2351.15,27.82,1641.38,709.77,No promotion,42
SL000316,2026-02-23,ST005,PR024,SUP007,Sale,33,32.85,0.0,1084.05,0.0,1084.05,23.92,789.36,294.69,No promotion,18
SL000317,2026-02-23,ST005,PR025,SUP007,Sale,43,46.79,0.0735,2011.97,147.82,1864.15,32.41,1393.63,470.52,Store Manager Markdown,24
SL000318,2026-02-23,ST005,PR026,SUP002,Sale,42,31.58,0.0,1326.36,0.0,1326.36,21.36,897.12,429.24,No promotion,25
SL000319,2026-02-23,ST005,PR027,SUP006,Sale,69,44.61,0.1017,3078.09,313.12,2764.97,31.68,2185.92,579.05,Month-end Essentials,43
SL000320,2026-02-23,ST005,PR028,SUP006,Sale,75,37.93,0.084,2844.75,238.85,2605.9,24.94,1870.5,735.4,Month-end Essentials,48
SL000321,2026-02-23,ST005,PR029,SUP006,Sale,57,55.23,0.0953,3148.11,300.11,2848.0,38.94,2219.58,628.42,Month-end Essentials,51
SL000322,2026-02-23,ST005,PR029,SUP006,Return,-4,55.23,0.0953,-220.92,-21.06,-199.86,38.94,-155.76,-44.1,Month-end Essentials,-1
SL000323,2026-02-23,ST005,PR030,SUP003,Sale,40,80.57,0.0665,3222.8,214.48,3008.32,53.15,2126.0,882.32,Month-end Essentials,25
SL000324,2026-02-23,ST005,PR031,SUP006,Sale,71,59.79,0.0962,4245.09,408.45,3836.64,42.98,3051.58,785.06,Month-end Essentials,38
SL000325,2026-02-23,ST005,PR032,SUP006,Sale,50,64.52,0.0936,3226.0,302.05,2923.95,46.2,2310.0,613.95,Month-end Essentials,38
SL000326,2026-02-23,ST005,PR033,SUP003,Sale,35,61.87,0.0912,2165.45,197.56,1967.89,40.35,1412.25,555.64,Month-end Essentials,28
SL000327,2026-02-23,ST005,PR034,SUP003,Sale,36,73.4,0.1059,2642.4,279.86,2362.54,49.63,1786.68,575.86,Month-end Essentials,25
SL000328,2026-02-23,ST005,PR035,SUP006,Sale,50,39.98,0.0735,1999.0,146.91,1852.09,28.58,1429.0,423.09,Month-end Essentials,34
SL000329,2026-02-23,ST005,PR036,SUP011,Sale,40,35.81,0.0869,1432.4,124.42,1307.98,22.75,910.0,397.98,Month-end Essentials,29
SL000330,2026-02-23,ST005,PR037,SUP003,Sale,35,69.4,0.0935,2429.0,227.13,2201.87,46.75,1636.25,565.62,Month-end Essentials,23
SL000331,2026-02-23,ST005,PR038,SUP004,Sale,66,109.85,0.0,7250.1,0.0,7250.1,79.72,5261.52,1988.58,No promotion,40
SL000332,2026-02-23,ST005,PR039,SUP004,Sale,63,31.9,0.0,2009.7,0.0,2009.7,20.64,1300.32,709.38,No promotion,41
SL000333,2026-02-23,ST005,PR040,SUP010,Sale,41,39.24,0.0,1608.84,0.0,1608.84,26.39,1081.99,526.85,No promotion,30
SL000334,2026-02-23,ST005,PR041,SUP010,Sale,49,33.05,0.0,1619.45,0.0,1619.45,21.36,1046.64,572.81,No promotion,42
SL000335,2026-02-23,ST005,PR042,SUP004,Sale,34,75.26,0.0,2558.84,0.0,2558.84,52.2,1774.8,784.04,No promotion,23
SL000336,2026-02-23,ST005,PR043,SUP010,Sale,52,28.51,0.0,1482.52,0.0,1482.52,18.88,981.76,500.76,No promotion,37
SL000337,2026-02-23,ST005,PR044,SUP004,Sale,40,120.75,0.0,4830.0,0.0,4830.0,84.61,3384.4,1445.6,No promotion,32
SL000338,2026-02-23,ST005,PR045,SUP010,Sale,28,43.49,0.0,1217.72,0.0,1217.72,26.23,734.44,483.28,No promotion,21
SL000339,2026-02-23,ST005,PR046,SUP011,Sale,34,37.72,0.0,1282.48,0.0,1282.48,22.76,773.84,508.64,No promotion,27
SL000340,2026-02-23,ST005,PR047,SUP004,Sale,43,49.13,0.0,2112.59,0.0,2112.59,32.01,1376.43,736.16,No promotion,27
SL000341,2026-02-23,ST005,PR048,SUP011,Sale,35,44.32,0.0,1551.2,0.0,1551.2,27.54,963.9,587.3,No promotion,29
SL000342,2026-02-23,ST005,PR049,SUP010,Sale,30,37.49,0.0,1124.7,0.0,1124.7,24.19,725.7,399.0,No promotion,19
SL000343,2026-02-23,ST005,PR050,SUP004,Sale,46,24.82,0.0,1141.72,0.0,1141.72,17.25,793.5,348.22,No promotion,33
SL000344,2026-02-23,ST005,PR051,SUP005,Sale,30,55.28,0.0,1658.4,0.0,1658.4,35.39,1061.7,596.7,No promotion,22
SL000345,2026-02-23,ST005,PR052,SUP005,Sale,31,57.7,0.0,1788.7,0.0,1788.7,36.74,1138.94,649.76,No promotion,24
SL000346,2026-02-23,ST005,PR053,SUP005,Sale,46,39.93,0.0,1836.78,0.0,1836.78,24.22,1114.12,722.66,No promotion,32
SL000347,2026-02-23,ST005,PR054,SUP011,Sale,45,37.36,0.0,1681.2,0.0,1681.2,22.97,1033.65,647.55,No promotion,29
SL000348,2026-02-23,ST005,PR055,SUP011,Sale,43,34.37,0.0,1477.91,0.0,1477.91,22.5,967.5,510.41,No promotion,29
SL000349,2026-02-23,ST005,PR056,SUP005,Sale,41,70.62,0.0,2895.42,0.0,2895.42,44.95,1842.95,1052.47,No promotion,23
SL000350,2026-02-23,ST005,PR057,SUP005,Sale,46,58.64,0.0422,2697.44,113.79,2583.65,37.51,1725.46,858.19,Store Manager Markdown,38
SL000351,2026-02-23,ST005,PR058,SUP011,Sale,30,46.17,0.0,1385.1,0.0,1385.1,28.43,852.9,532.2,No promotion,23
SL000352,2026-02-23,ST005,PR059,SUP005,Sale,27,44.12,0.0,1191.24,0.0,1191.24,29.35,792.45,398.79,No promotion,16
SL000353,2026-02-23,ST005,PR060,SUP011,Sale,17,96.02,0.0,1632.34,0.0,1632.34,59.45,1010.65,621.69,No promotion,11
SL000354,2026-02-23,ST005,PR061,SUP011,Sale,29,23.66,0.0,686.14,0.0,686.14,13.88,402.52,283.62,No promotion,24
SL000355,2026-02-23,ST005,PR062,SUP003,Sale,78,34.8,0.0566,2714.4,153.64,2560.76,25.42,1982.76,578.0,Store Manager Markdown,60
SL000356,2026-02-23,ST005,PR063,SUP003,Sale,65,36.77,0.0,2390.05,0.0,2390.05,26.59,1728.35,661.7,No promotion,43
SL000357,2026-02-23,ST005,PR064,SUP009,Sale,62,50.0,0.0,3100.0,0.0,3100.0,33.82,2096.84,1003.16,No promotion,42
SL000358,2026-02-23,ST005,PR065,SUP009,Sale,61,43.97,0.0,2682.17,0.0,2682.17,30.78,1877.58,804.59,No promotion,41
SL000359,2026-02-23,ST005,PR066,SUP009,Sale,77,30.07,0.0,2315.39,0.0,2315.39,21.28,1638.56,676.83,No promotion,60
SL000360,2026-02-23,ST005,PR067,SUP009,Sale,60,32.29,0.0,1937.4,0.0,1937.4,21.61,1296.6,640.8,No promotion,42
SL000361,2026-02-23,ST005,PR068,SUP011,Sale,64,24.99,0.0,1599.36,0.0,1599.36,15.45,988.8,610.56,No promotion,44
SL000362,2026-02-23,ST005,PR069,SUP011,Sale,66,25.34,0.0,1672.44,0.0,1672.44,15.86,1046.76,625.68,No promotion,39
SL000363,2026-02-23,ST005,PR070,SUP003,Sale,43,65.74,0.0,2826.82,0.0,2826.82,44.42,1910.06,916.76,No promotion,23
SL000364,2026-02-23,ST005,PR071,SUP011,Sale,59,29.82,0.0,1759.38,0.0,1759.38,18.27,1077.93,681.45,No promotion,42
SL000365,2026-02-23,ST005,PR072,SUP011,Sale,81,28.69,0.0,2323.89,0.0,2323.89,17.85,1445.85,878.04,No promotion,46
SL000366,2026-02-23,ST005,PR073,SUP003,Sale,54,46.87,0.0,2530.98,0.0,2530.98,32.34,1746.36,784.62,No promotion,31
SL000367,2026-02-23,ST005,PR074,SUP009,Sale,51,37.88,0.0,1931.88,0.0,1931.88,24.79,1264.29,667.59,No promotion,28
SL000368,2026-02-23,ST005,PR075,SUP003,Sale,30,49.55,0.0,1486.5,0.0,1486.5,32.05,961.5,525.0,No promotion,20
SL000369,2026-02-23,ST005,PR076,SUP011,Sale,49,29.62,0.0,1451.38,0.0,1451.38,18.22,892.78,558.6,No promotion,34
SL000370,2026-02-23,ST005,PR077,SUP011,Sale,53,19.88,0.0,1053.64,0.0,1053.64,11.8,625.4,428.24,No promotion,45
SL000371,2026-02-23,ST006,PR001,SUP001,Sale,64,84.8,0.0879,5427.2,477.04,4950.16,63.28,4049.92,900.24,Month-end Essentials,36
